"id_muni2015","name_muni2015_en","name_muni2015_jp","totalpop1980","totalpop1985","totalpop1990","totalpop1995","totalpop2000","totalpop2005","totalpop2010","totalpop2015","totalpop2020"
"38213","Shikokuchuo-shi, Ehime","愛媛県 四国中央市","95168","97005","97215","95658","94326","92854","90187","87413","82754"
"38214","Seiyo-shi, Ehime","愛媛県 西予市","56175","54804","51893","49022","47217","44948","42080","38919","35388"
"38215","Toon-shi, Ehime","愛媛県 東温市","29276","31306","31753","33058","34701","35278","35253","34613","33903"
"38356","Kamijima-cho, Ochi-gun, Ehime","愛媛県 越智郡 上島町","12669","12113","10442","9380","8605","8098","7648","7135","6509"
"38386","Kumakogen-cho, Kamiukena-gun, Ehime","愛媛県 上浮穴郡 久万高原町","16225","14760","13313","12781","11887","10946","9644","8447","7404"
"38401","Masaki-cho, Iyo-gun, Ehime","愛媛県 伊予郡 松前町","27568","28697","29407","30106","30277","30564","30359","30064","29630"
"38402","Tobe-cho, Iyo-gun, Ehime","愛媛県 伊予郡 砥部町","17958","19339","20802","21705","22075","22424","21981","21239","20480"
"38422","Uchiko-cho, Kita-gun, Ehime","愛媛県 喜多郡 内子町","25336","24079","22687","21678","20782","19620","18045","16742","15322"
"38442","Ikata-cho, Nishiuwa-gun, Ehime","愛媛県 西宇和郡 伊方町","18753","17424","16060","14787","13536","12095","10882","9626","8397"
"38484","Matsuno-cho, Kitauwa-gun, Ehime","愛媛県 北宇和郡 松野町","5912","5682","5325","5038","4906","4690","4377","4072","3674"
"38488","Kihoku-cho, Kitauwa-gun, Ehime","愛媛県 北宇和郡 鬼北町","15602","14970","14174","13706","13080","12432","11633","10705","9682"
"38506","Ainan-cho, Minamiuwa-gun, Ehime","愛媛県 南宇和郡 愛南町","33800","33768","32295","31101","29331","26636","24061","21902","19601"
"39201","Kochi-shi, Kochi","高知県 高知市","318266","330956","335287","339864","348979","348990","343393","337190","326545"
"39202","Muroto-shi, Kochi","高知県 室戸市","26086","25309","23308","21430","19472","17490","15210","13524","11742"
"39203","Aki-shi, Kochi","高知県 安芸市","25022","25009","23739","22377","21321","20348","19547","17577","16243"
"39204","Nankoku-shi, Kochi","高知県 南国市","44866","47554","46823","48192","49965","50758","49472","47982","46664"
"39205","Tosa-shi, Kochi","高知県 土佐市","31677","32147","31564","30723","30338","30011","28686","27038","25732"
"39206","Susaki-shi, Kochi","高知県 須崎市","31852","31378","30295","28742","27569","26039","24698","22606","20590"
"39208","Sukumo-shi, Kochi","高知県 宿毛市","26080","26255","25828","25919","25970","24397","22610","20907","19033"
"39209","Tosashimizu-shi, Kochi","高知県 土佐清水市","24252","23014","21182","19582","18512","17281","16029","13778","12388"
"39210","Shimanto-shi, Kochi","高知県 四万十市","40315","40609","40066","38991","38784","37917","35933","34313","32694"
"39211","Konan-shi, Kochi","高知県 香南市","28493","30272","30664","31481","32659","33541","33830","32961","32207"
"39212","Kami-shi, Kochi","高知県 香美市","33878","34016","32401","31076","31175","30257","28766","27513","26513"
"39301","Toyo-cho, Aki-gun, Kochi","高知県 安芸郡 東洋町","4943","4708","4413","4068","3744","3386","2947","2584","2194"
"39302","Nahari-cho, Aki-gun, Kochi","高知県 安芸郡 奈半利町","4874","4870","4527","4291","4027","3727","3542","3326","3034"
"39303","Tano-cho, Aki-gun, Kochi","高知県 安芸郡 田野町","4149","3814","3682","3575","3315","3236","2932","2733","2498"
"39304","Yasuda-cho, Aki-gun, Kochi","高知県 安芸郡 安田町","4428","4306","4055","3826","3535","3297","2970","2631","2370"
"39305","Kitagawa-mura, Aki-gun, Kochi","高知県 安芸郡 北川村","1907","1815","1706","1650","1591","1478","1367","1294","1146"
"39306","Umaji-mura, Aki-gun, Kochi","高知県 安芸郡 馬路村","1740","1501","1313","1242","1195","1170","1013","823","745"
"39307","Geisei-mura, Aki-gun, Kochi","高知県 安芸郡 芸西村","4653","4739","4539","4383","4366","4208","4048","3858","3694"
"39341","Motoyama-cho, Nagaoka-gun, Kochi","高知県 長岡郡 本山町","6011","5566","5215","4901","4657","4374","4103","3573","3261"
"39344","Otoyo-cho, Nagaoka-gun, Kochi","高知県 長岡郡 大豊町","9411","8830","7760","6979","6378","5492","4719","3962","3252"
"39363","Tosa-cho, Tosa-gun, Kochi","高知県 土佐郡 土佐町","6663","5872","5566","5292","5035","4632","4358","3997","3753"
"39364","Okawa-mura, Tosa-gun, Kochi","高知県 土佐郡 大川村","906","751","758","680","569","538","411","396","366"
"39386","Ino-cho, Agawa-gun, Kochi","高知県 吾川郡 いの町","29036","28423","28293","30079","28729","27068","25062","22767","21374"
"39387","Niyodogawa-cho, Agawa-gun, Kochi","高知県 吾川郡 仁淀川町","11672","10333","9518","8919","8189","7347","6500","5551","4827"
"39401","Nakatosa-cho, Takaoka-gun, Kochi","高知県 高岡郡 中土佐町","10753","10374","9852","9321","8722","8320","7584","6840","6002"
"39402","Sakawa-cho, Takaoka-gun, Kochi","高知県 高岡郡 佐川町","16114","16124","15636","15148","14777","14447","13951","13114","12323"
"39403","Ochi-cho, Takaoka-gun, Kochi","高知県 高岡郡 越知町","9052","8754","8234","7803","7411","6952","6374","5795","5187"
"39405","Yusuhara-cho, Takaoka-gun, Kochi","高知県 高岡郡 檮原町","5750","5407","5020","4998","4860","4625","3984","3608","3307"
"39410","Hidaka-mura, Takaoka-gun, Kochi","高知県 高岡郡 日高村","6100","6341","6223","6105","5968","5895","5447","5030","4812"
"39411","Tsuno-cho, Takaoka-gun, Kochi","高知県 高岡郡 津野町","8712","8354","8000","7554","7258","6862","6407","5794","5291"
"39412","Shimanto-cho, Takaoka-gun, Kochi","高知県 高岡郡 四万十町","26438","25622","24226","23081","21844","20527","18733","17325","15607"
"39424","Otsuki-cho, Hata-gun, Kochi","高知県 幡多郡 大月町","8865","8596","7941","7422","6956","6437","5783","5095","4434"
"39427","Mihara-mura, Hata-gun, Kochi","高知県 幡多郡 三原村","2195","2156","2005","1986","1871","1808","1681","1574","1437"
"39428","Kuroshio-cho, Hata-gun, Kochi","高知県 幡多郡 黒潮町","16116","16009","15395","15024","14208","13437","12366","11217","10262"
"40100","Kitakyushu-shi, Fukuoka","福岡県 北九州市","1065078","1056402","1026455","1019598","1011471","993525","976846","961286","939029"
"40130","Fukuoka-shi, Fukuoka","福岡県 福岡市","1088588","1160440","1237062","1284795","1341470","1401279","1463743","1538681","1612392"
"40202","Omuta-shi, Fukuoka","福岡県 大牟田市","163000","159424","150453","145085","138629","131090","123638","117360","111281"
"40203","Kurume-shi, Fukuoka","福岡県 久留米市","280291","288574","294665","302741","304884","306434","302402","304552","303316"
"40204","Nogata-shi, Fukuoka","福岡県 直方市","62595","64479","62530","61623","59182","57497","57686","57146","56212"
"40205","Iizuka-shi, Fukuoka","福岡県 飯塚市","135852","138825","139663","140463","136701","133357","131492","129146","126364"
"40206","Tagawa-shi, Fukuoka","福岡県 田川市","60077","59727","57700","56547","54027","51534","50605","48441","46203"
"40207","Yanagawa-shi, Fukuoka","福岡県 柳川市","82185","81863","80531","79806","77612","74539","71375","67777","64475"
"40210","Yame-shi, Fukuoka","福岡県 八女市","85078","84556","81895","79492","76689","73262","69057","64408","60608"
"40211","Chikugo-shi, Fukuoka","福岡県 筑後市","41698","43359","43835","45289","47348","47844","48512","48339","48827"
"40212","Okawa-shi, Fukuoka","福岡県 大川市","49537","47837","45704","43341","41338","39213","37448","34838","32988"
"40213","Yukuhashi-shi, Fukuoka","福岡県 行橋市","61838","65527","65711","67833","69737","70070","70468","70586","71426"
"40214","Buzen-shi, Fukuoka","福岡県 豊前市","31701","31985","31089","29716","29133","28104","27031","25940","24391"
"40215","Nakama-shi, Fukuoka","福岡県 中間市","48647","50294","49216","49353","48032","46560","44210","41796","40362"
"40216","Ogori-shi, Fukuoka","福岡県 小郡市","41057","43811","47116","50612","54583","57481","58499","57983","59360"
"40217","Chikushino-shi, Fukuoka","福岡県 筑紫野市","57966","63242","70303","81988","93049","97571","100172","101081","103311"
"40218","Kasuga-shi, Fukuoka","福岡県 春日市","65838","75555","88699","99206","105219","108402","106780","110743","111023"
"40219","Onojo-shi, Fukuoka","福岡県 大野城市","64109","69435","75214","82903","89414","92748","95087","99525","102085"
"40220","Munakata-shi, Fukuoka","福岡県 宗像市","66985","71389","78197","86938","92056","94148","95501","96516","97095"
"40221","Dazaifu-shi, Fukuoka","福岡県 太宰府市","50273","57737","62402","64913","66099","67087","70482","72168","73164"
"40223","Koga-shi, Fukuoka","福岡県 古賀市","35562","41311","45725","51244","55476","55943","57920","57959","58786"
"40224","Fukutsu-shi, Fukuoka","福岡県 福津市","42131","47504","49573","54144","55778","55677","55431","58781","67033"
"40225","Ukiha-shi, Fukuoka","福岡県 うきは市","36762","36845","35910","35179","34045","32902","31640","29509","27981"
"40226","Miyawaka-shi, Fukuoka","福岡県 宮若市","33670","33165","32678","32197","31225","30630","30081","28112","26298"
"40227","Kama-shi, Fukuoka","福岡県 嘉麻市","54703","54510","52497","50804","48378","45929","42589","38743","35473"
"40228","Asakura-shi, Fukuoka","福岡県 朝倉市","64623","65128","63724","62593","61707","59385","56355","52444","50273"
"40229","Miyama-shi, Fukuoka","福岡県 みやま市","51413","51609","50004","47928","45708","43372","40732","38139","35861"
"40230","Itoshima-shi, Fukuoka","福岡県 糸島市","66220","73649","77610","88691","95040","97974","98435","96475","98877"
"40305","Nakagawa-machi, Chikushi-gun, Fukuoka","福岡県 筑紫郡 那珂川町","24840","30869","36576","42345","45548","46972","49780","50004","NA"
"40341","Umi-machi, Kasuya-gun, Fukuoka","福岡県 糟屋郡 宇美町","23966","28594","34283","36728","38126","39136","38592","37927","37671"
"40342","Sasaguri-machi, Kasuya-gun, Fukuoka","福岡県 糟屋郡 篠栗町","19662","22114","23267","26314","29389","30985","31318","31210","31209"
"40343","Shime-machi, Kasuya-gun, Fukuoka","福岡県 糟屋郡 志免町","32241","33754","34626","36199","37794","40557","43564","45256","46377"
"40344","Sue-machi, Kasuya-gun, Fukuoka","福岡県 糟屋郡 須恵町","18546","20085","22209","24125","25086","25601","26044","27263","28628"
"40345","Shingu-machi, Kasuya-gun, Fukuoka","福岡県 糟屋郡 新宮町","13863","14954","15493","19227","22431","23447","24679","30344","32927"
"40348","Hisayama-machi, Kasuya-gun, Fukuoka","福岡県 糟屋郡 久山町","7657","7573","7524","7509","7640","7858","8373","8225","9068"
"40349","Kasuya-machi, Kasuya-gun, Fukuoka","福岡県 糟屋郡 粕屋町","26810","29027","29697","31504","34811","37685","41997","45360","48190"
"40381","Ashiya-machi, Onga-gun, Fukuoka","福岡県 遠賀郡 芦屋町","18934","18643","17398","16685","15827","16247","15369","14208","13545"
"40382","Mizumaki-machi, Onga-gun, Fukuoka","福岡県 遠賀郡 水巻町","27196","30062","29756","31289","31623","30679","30021","28997","28114"
"40383","Okagaki-machi, Onga-gun, Fukuoka","福岡県 遠賀郡 岡垣町","25327","27872","27896","28807","30417","31332","32119","31580","31007"
"40384","Onga-cho, Onga-gun, Fukuoka","福岡県 遠賀郡 遠賀町","14188","15994","17107","18999","19309","19279","19160","18877","18723"
"40401","Kotake-machi, Kurate-gun, Fukuoka","福岡県 鞍手郡 小竹町","11228","11432","11001","10517","9730","9253","8602","7810","7151"
"40402","Kurate-machi, Kurate-gun, Fukuoka","福岡県 鞍手郡 鞍手町","19079","20540","20332","20248","19266","18204","17088","16007","15080"
"40421","Keisem-machi, Kaho-gun, Fukuoka","福岡県 嘉穂郡 桂川町","12780","13741","14182","14667","14760","14535","13863","13496","12878"
"40447","Chikuzem-machi, Asakura-gun, Fukuoka","福岡県 朝倉郡 筑前町","22273","23868","24572","27078","28926","29353","29155","29306","29591"
"40448","Toho-mura, Asakura-gun, Fukuoka","福岡県 朝倉郡 東峰村","3594","3560","3371","3117","2948","2749","2432","2174","1899"
"40503","Tachiarai-machi, Mii-gun, Fukuoka","福岡県 三井郡 大刀洗町","13203","13576","14098","14755","15227","15400","15284","15138","15521"
"40522","Oki-machi, Mizuma-gun, Fukuoka","福岡県 三潴郡 大木町","12721","13177","13232","13525","13862","14282","14350","14176","13820"
"40544","Hirokawa-machi, Yame-gun, Fukuoka","福岡県 八女郡 広川町","17154","17740","18629","19437","19779","20248","20253","20183","19969"
"40601","Kawara-machi, Tagawa-gun, Fukuoka","福岡県 田川郡 香春町","14716","15245","14476","13892","13104","12369","11685","10861","10191"
"40602","Soeda-machi, Tagawa-gun, Fukuoka","福岡県 田川郡 添田町","16196","15662","14632","13763","12750","11810","10909","9924","8801"
"40604","Itoda-machi, Tagawa-gun, Fukuoka","福岡県 田川郡 糸田町","10872","11602","11308","10915","10469","10216","9617","9020","8407"
"40605","Kawasaki-machi, Tagawa-gun, Fukuoka","福岡県 田川郡 川崎町","22872","22746","22046","21276","20190","20115","18264","16789","15176"
"40608","Oto-machi, Tagawa-gun, Fukuoka","福岡県 田川郡 大任町","6653","6943","6628","6196","5943","5741","5503","5176","5008"
"40609","Aka-mura, Tagawa-gun, Fukuoka","福岡県 田川郡 赤村","3853","3987","3971","3726","3636","3408","3251","3022","2774"
"40610","Fukuchi-machi, Tagawa-gun, Fukuoka","福岡県 田川郡 福智町","26104","27231","27041","27031","26375","25543","24714","22871","21398"
"40621","Kanda-machi, Miyako-gun, Fukuoka","福岡県 京都郡 苅田町","31155","32341","33732","35072","35604","34387","36005","34963","37684"
"40625","Miyako-machi, Miyako-gun, Fukuoka","福岡県 京都郡 みやこ町","26073","26117","25423","24689","23767","22898","21572","20243","18825"
"40642","Yoshitomi-machi, Chikujo-gun, Fukuoka","福岡県 築上郡 吉富町","7749","7549","7364","7223","7188","7053","6792","6627","6536"
"40646","Koge-machi, Chikujo-gun, Fukuoka","福岡県 築上郡 上毛町","8780","8773","8636","8443","8296","8172","7852","7458","7251"
"40647","Chikujo-machi, Chikujo-gun, Fukuoka","福岡県 築上郡 築上町","25699","25706","24383","23070","21848","20837","19544","18587","17189"
"41201","Saga-shi, Saga","佐賀県 佐賀市","236029","242072","243726","246674","243076","241361","237506","236372","233301"
"41202","Karatsu-shi, Saga","佐賀県 唐津市","142224","142057","139888","137436","134144","131116","126926","122785","117373"
"41203","Tosu-shi, Saga","佐賀県 鳥栖市","54254","55791","55877","57414","60726","64723","69074","72902","74196"
"41204","Taku-shi, Saga","佐賀県 多久市","25636","25831","25162","24507","23949","22739","21404","19749","18295"
"41205","Imari-shi, Saga","佐賀県 伊万里市","61243","62044","60882","60348","59143","58190","57161","55238","52629"
"41206","Takeo-shi, Saga","佐賀県 武雄市","53156","54319","54004","53943","53068","51497","50699","49062","47914"
"41207","Kashima-shi, Saga","佐賀県 鹿島市","35006","34714","34336","34083","33215","32117","30720","29684","27892"
"41208","Ogi-shi, Saga","佐賀県 小城市","37839","38915","40283","43491","45375","45852","45133","44259","43952"
"41209","Ureshino-shi, Saga","佐賀県 嬉野市","32759","32983","32421","32389","31324","30392","28984","27336","25848"
"41210","Kanzaki-shi, Saga","佐賀県 神埼市","31815","32339","32502","33049","33648","33537","32899","31842","31022"
"41327","Yoshinogari-cho, Kanzaki-gun, Saga","佐賀県 神埼郡 吉野ヶ里町","14506","14911","15678","15631","16042","16100","16405","16411","16323"
"41341","Kiyama-cho, Miyaki-gun, Saga","佐賀県 三養基郡 基山町","11501","13495","14455","18444","19176","18889","17837","17501","17250"
"41345","Kamimine-cho, Miyaki-gun, Saga","佐賀県 三養基郡 上峰町","6682","6907","7534","8210","8672","9090","9224","9283","9286"
"41346","Miyaki-cho, Miyaki-gun, Saga","佐賀県 三養基郡 みやき町","27757","28759","28702","28625","28176","27157","26175","25278","25511"
"41387","Genkai-cho, Higashimatsura-gun, Saga","佐賀県 東松浦郡 玄海町","7463","7622","7515","7737","6986","6738","6379","5902","5609"
"41401","Arita-cho, Nishimatsura-gun, Saga","佐賀県 西松浦郡 有田町","23495","23798","23413","22818","22314","21570","20929","20148","19010"
"41423","Omachi-cho, Kishima-gun, Saga","佐賀県 杵島郡 大町町","9776","9682","9239","8787","8503","7956","7369","6777","6293"
"41424","Kohoku-machi, Kishima-gun, Saga","佐賀県 杵島郡 江北町","9732","9728","9483","9539","9584","9628","9515","9583","9566"
"41425","Shiroishi-cho, Kishima-gun, Saga","佐賀県 杵島郡 白石町","31790","31464","30539","29510","28393","27057","25607","23941","22051"
"41441","Tara-cho, Fujitsu-gun, Saga","佐賀県 藤津郡 太良町","12911","12582","12212","11681","11140","10660","9842","8779","8121"
"42201","Nagasaki-shi, Nagasaki","長崎県 長崎市","502799","505566","494032","487063","470135","455206","443766","429508","409118"
"42202","Sasebo-shi, Nagasaki","長崎県 佐世保市","288231","287349","280261","279551","274399","269574","261101","255439","243223"
"42203","Shimabara-shi, Nagasaki","長崎県 島原市","58890","58457","56903","52853","51563","50045","47455","45436","43338"
"42204","Isahaya-shi, Nagasaki","長崎県 諫早市","127339","134804","138918","142517","144299","144034","140752","138078","133852"
"42205","Omura-shi, Nagasaki","長崎県 大村市","65538","69472","73435","79279","84414","88040","90517","92757","95397"
"42207","Hirado-shi, Nagasaki","長崎県 平戸市","50849","48719","46572","43966","41586","38389","34905","31920","29365"
"42208","Matsura-shi, Nagasaki","長崎県 松浦市","32478","32312","31254","30470","28370","26993","25145","23309","21271"
"42209","Tsushima-shi, Nagasaki","長崎県 対馬市","50810","48875","46064","43513","41230","38481","34407","31457","28502"
"42210","Iki-shi, Nagasaki","長崎県 壱岐市","41035","39528","37308","35089","33538","31414","29377","27103","24948"
"42211","Goto-shi, Nagasaki","長崎県 五島市","60947","57736","54143","51295","48533","44765","40622","37327","34391"
"42212","Saikai-shi, Nagasaki","長崎県 西海市","41064","39670","37610","36327","35288","33680","31176","28691","26275"
"42213","Unzen-shi, Nagasaki","長崎県 雲仙市","58861","57380","55408","54048","52230","49998","47245","44115","41096"
"42214","Minamishimabara-shi, Nagasaki","長崎県 南島原市","66556","65575","62828","58898","57045","54045","50363","46535","42330"
"42307","Nagayo-cho, Nishisonogi-gun, Nagasaki","長崎県 西彼杵郡 長与町","28824","30896","33640","35377","40356","42655","42535","42548","40780"
"42308","Togitsu-cho, Nishisonogi-gun, Nagasaki","長崎県 西彼杵郡 時津町","20377","23536","25226","26932","28065","29127","30110","29804","29339"
"42321","Higashisonogi-cho, Higashisonogi-gun, Nagasaki","長崎県 東彼杵郡 東彼杵町","10353","10363","10188","10349","10026","9657","8903","8298","7721"
"42322","Kawatana-cho, Higashisonogi-gun, Nagasaki","長崎県 東彼杵郡 川棚町","14479","14735","14599","15064","15325","15158","14651","14067","13377"
"42323","Hasami-cho, Higashisonogi-gun, Nagasaki","長崎県 東彼杵郡 波佐見町","15498","15677","15728","15565","15462","15367","15227","14891","14291"
